#mpa_vJan25_CHOCOPhlAnSGB_202503
clade_name	SRR11047625	SRR11047626	SRR11047627	SRR11047628	SRR11047629	SRR11047631	SRR11047632	SRR11047633	SRR11047634	SRR11047635	SRR11047636	SRR11047637	SRR11047639	SRR11047640	SRR11047641	SRR11047642	SRR11047643	SRR11047644	SRR11047645	SRR11047647	SRR11047648	SRR11047649	SRR11047650	SRR11047651	SRR11047653	SRR11047654	SRR11047655	SRR11047656	SRR11047657	SRR11047658	SRR11047659	SRR11047660	SRR11047661	SRR11047662	SRR11047663	SRR11047664	SRR11047665	SRR11047666	SRR11047667	SRR11047668	SRR11047669	SRR11047670	SRR11047671	SRR11047672
k__Bacteria|p__Pseudomonadota|c__CFGB90573|o__OFGB90573	0.509137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.754693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.021097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales	0.451657	0.344686	0.240392	0.704299	2.044703	0.0	0.482104	0.46971	0.209537	0.239817	0.334683	0.199254	1.131517	0.0	0.711436	1.306269	0.0	0.0	0.0	0.0	2.499847	0.868378	1.253183	0.0	0.0	0.0	4.194179	0.151207	0.25692	0.0	0.0	0.0	0.287277	0.0	0.0	0.249208	0.0	0.0	0.0	0.100271	1.114722	0.0	0.476214	0.733401
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales	0.29217	0.131811	5.842465	0.0	0.101188	0.0	0.393561	0.040917	0.059352	0.003749	0.0	0.052489	1.024664	0.085075	0.178312	0.615041	0.0	0.0	0.339895	0.0	0.0	0.229939	0.0	1.522455	1.800848	0.0	0.212412	0.0	0.039988	0.078928	0.006132	0.0	0.0	0.626379	0.0	1.102173	0.84621	0.563803	0.0	1.989277	4.930284	0.232554	0.028277	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales	0.270701	0.0	0.004704	0.0	0.0	0.043307	0.0	0.0	0.0	0.0	0.0	0.047746	0.007549	0.032381	0.000367	0.319268	0.585502	0.808698	0.334606	0.002967	0.381214	0.0	0.0	0.091824	0.015188	0.0	3.815334	0.0	0.0	0.200929	0.950215	0.299392	0.0	0.236278	1.521524	0.0	0.416874	0.810382	0.175213	1.021724	0.0	0.612527	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales	0.248141	0.0	0.137957	0.028142	0.041197	0.105389	0.027737	0.0	0.162593	0.0	0.058085	0.059969	0.143819	0.477779	0.0	0.0	0.005983	0.242954	0.0	0.249362	0.0	0.003912	0.0	0.0	0.973752	0.077119	0.012439	0.002089	0.0	0.265225	0.165931	0.068394	0.0	0.0103	0.0	0.208451	0.0	0.00866	0.0	0.005004	0.11661	0.013741	0.0	0.040976
k__Bacteria|p__Firmicutes|c__CFGB79330|o__OFGB79330	0.188493	0.0	0.009763	0.0	0.092856	2.617141	0.043265	0.0	0.065047	0.016154	0.053037	0.004977	0.049631	0.531382	0.0	0.0	0.056993	0.0	0.000427	0.040202	2.503808	0.0	0.119418	0.0	0.219969	0.075533	0.0	0.0	0.0	0.015578	0.19116	0.012103	0.0	0.0	0.232165	0.103641	0.0	0.0	0.0	0.0	0.050016	0.043884	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.185909	0.05847	0.009944	0.010982	0.0	0.021392	0.013885	0.180244	0.28272	0.00512	0.003234	0.049985	0.506883	0.287343	0.180384	0.92811	0.023286	0.049946	0.014905	0.033176	0.21449	0.210873	0.090541	0.004611	0.304182	0.021552	0.030033	0.005597	0.086494	0.047057	0.008943	1.390796	0.225453	0.11219	0.317948	0.092547	0.264172	0.005588	0.001417	9.994189	0.285337	0.021457	0.005156	0.0
k__Bacteria|p__Firmicutes|c__CFGB84486|o__OFGB84486	0.184979	0.0	0.00708	0.359864	0.0	0.130021	0.045768	0.013924	0.503913	0.036258	0.125153	0.051085	0.009711	0.027106	0.092391	0.144108	0.340791	0.087878	0.111931	0.34322	0.0	0.0	0.01135	0.009412	0.0	0.0	0.0	0.058615	0.0	0.059344	0.547994	0.038341	0.0	0.233557	0.129806	1.223159	0.094848	0.007085	0.27839	0.269363	0.134648	0.775838	0.365788	0.000636
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales	0.179311	0.0	0.0	0.0	0.828907	0.0	0.0	0.0	0.0	0.0	0.118254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.058269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022115
k__Bacteria|p__Firmicutes|c__CFGB3009|o__OFGB3009	0.145862	0.0	0.0	0.0	0.002454	0.019961	0.0	0.0	0.007096	0.0	0.005864	0.005821	0.011184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028425	0.0	0.002169	0.0	0.0	0.008073	0.006738	0.001483	0.0	0.0	0.0	0.0	0.030557	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB1380|o__OFGB1380	0.143277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008	0.063432	0.0	0.0	0.0	0.0
k__Bacteria|p__Thermodesulfobacteriota|c__Desulfovibrionia|o__Desulfovibrionales	0.132438	0.288548	0.148981	0.468013	0.166941	0.0	0.307572	0.225071	0.0	0.0	0.0	0.099585	0.703141	0.432665	0.074131	0.212436	0.04992	0.735683	0.185714	0.067466	0.0	0.152198	0.0	0.0	0.0	0.0	0.569303	0.263515	0.23827	0.36888	0.0	0.0	0.0	0.169627	0.0	0.134061	0.45701	0.0	0.030568	0.257634	0.013042	0.310139	0.0	0.227478
k__Bacteria|p__Firmicutes|c__CFGB3023|o__OFGB3023	0.086093	0.019696	0.014855	0.0	0.08032	0.039355	0.097916	0.0	0.185308	0.0274	0.088225	0.121564	0.023128	0.063077	0.005273	0.01517	0.019801	0.0	0.020353	0.024312	0.0	0.009359	0.056961	0.0	0.0	0.0	0.0	0.047713	0.038666	0.02324	0.0	0.007559	0.0	0.085399	0.004222	0.03082	0.0	0.0	0.0	0.074237	0.035005	0.0	0.0	0.020372
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia|o__Verrucomicrobiales	0.082882	0.0	0.0	1.842759	0.0	0.503602	0.0	0.000901	0.521764	0.932506	0.069775	2.424094	0.564715	2.958803	0.165859	0.007908	0.813153	4.381427	2.198385	0.0	0.0	0.556484	1.402756	0.0	0.0	0.0	0.0	2.720471	0.289411	0.511047	0.383653	3.808166	0.0	0.0	0.858843	0.279282	0.0	0.0	3.972336	3.921235	0.0	1.703359	0.0	0.080868
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified|o__Bacillota_unclassified	0.060559	0.317365	0.103032	0.0	0.274494	0.021805	0.024759	0.064435	0.185343	0.292621	0.65593	0.109036	0.0	0.613597	0.021418	0.048294	0.019467	0.181842	0.146618	0.006806	1.971434	0.082133	0.155609	0.040476	2.155647	0.905095	0.0	0.564803	0.0	0.460094	0.192172	0.306616	0.500505	0.110825	0.124326	0.316203	0.260455	0.006205	0.0	0.723698	0.066529	0.296993	0.0	0.172736
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified	0.056217	0.006319	0.0	0.009315	0.009514	0.0	0.013917	0.000424	0.0	0.006218	0.007832	0.0	0.013037	0.01011	0.0	0.0	0.003143	0.047868	0.026397	0.003803	0.0	0.032314	0.016803	0.0	0.0	0.030708	0.0	0.043927	0.019644	0.0	0.03635	0.0	0.048603	0.008393	0.0	0.000187	0.009425	0.007173	0.0	0.0	0.005439	0.0	0.0065	0.002131
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales	0.054487	0.019198	0.052495	0.149389	0.09926	0.059248	0.054884	0.0	0.143461	0.001349	0.005593	0.071957	0.061648	0.035472	0.107626	0.049169	0.354238	0.15917	0.022058	0.02297	0.540941	0.0	0.034238	0.0	0.000941	0.0	0.0	0.007175	0.080128	0.013051	0.009796	0.193692	0.0	0.010324	0.039376	0.002287	0.0	0.021622	0.119173	0.080319	0.010304	0.065218	0.022084	0.003889
k__Bacteria|p__Firmicutes|c__CFGB93792|o__OFGB93792	0.052233	0.0	0.022457	0.0	0.0	0.150986	0.0	0.0	0.0	0.0	0.01522	0.017395	0.0	0.251074	0.0	0.0	0.0	0.0	0.147473	0.040248	0.0	0.0	0.070666	0.0	0.0	0.0	0.0	0.100391	0.0	0.0	0.0	0.0	0.0	0.0	0.076803	0.098337	0.0	0.0	0.0	0.0	0.356494	0.0	0.0	0.003901
k__Bacteria|p__Firmicutes|c__CFGB3057|o__OFGB3057	0.051998	0.0	0.023173	0.0	0.0	0.357116	0.005269	0.0	0.049366	0.0	0.00241	0.0	0.0	0.004024	0.0	0.0	0.029607	0.0	0.0	0.010671	0.0	0.0	0.138141	0.026911	0.317951	0.018831	0.03818	0.008374	0.0	0.032135	0.0	0.019295	0.0	0.015881	0.023306	0.000363	0.012679	0.240832	0.0	0.0	0.0	0.0	0.0	0.006175
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Coriobacteriales	0.048873	0.150398	0.415744	0.164055	0.198242	0.0	0.19631	0.09016	0.08143	0.072146	0.068619	0.031392	0.346723	0.137542	0.136369	0.153283	0.0	0.0	0.169985	0.007073	1.126649	0.078982	0.0	0.0	0.609064	0.0	0.646449	0.14033	0.032159	0.0	0.299257	0.102325	0.0	0.0	0.196353	0.354782	0.397167	0.0	0.0	4.169673	0.458846	0.081353	0.06401	0.008351
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales	0.045585	0.010133	0.030523	0.141511	0.028678	0.331678	0.265336	0.039103	0.111257	0.0433	0.186277	0.006426	0.10333	0.165833	0.009948	0.050757	0.167878	0.027732	0.071359	0.088139	0.208604	0.012994	0.040896	0.078884	0.889445	0.03254	0.079372	0.034685	0.008377	0.044709	0.033746	0.039509	0.071319	0.067722	0.060469	0.217713	0.021585	0.018464	0.325123	0.220309	0.088382	0.012443	0.006809	0.047037
k__Bacteria|p__Firmicutes|c__Clostridia|o__Monoglobales	0.037089	0.0	0.0	0.0	0.009984	0.067453	0.007589	0.001903	0.409102	0.030829	0.066104	0.0	0.008094	0.0	0.0	0.0	0.029225	0.002287	0.000193	0.034143	0.255054	0.0	0.006724	0.0	0.582899	0.0	0.0	0.0	0.0	0.139248	0.137686	0.082984	0.0	0.014883	0.351968	0.06046	0.0	0.009669	0.303727	0.385089	0.014719	0.070473	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3038|o__OFGB3038	0.031059	0.0	0.236121	0.068809	0.13959	0.272855	0.271791	0.0	0.547664	0.046803	0.224785	0.211731	0.029809	0.530569	0.0	0.01418	0.036899	0.42333	0.682633	0.037889	0.0	0.067084	0.06728	0.018551	0.317193	0.01445	0.029896	0.064298	0.003871	0.252222	0.02987	1.138076	0.0	0.277388	0.181464	0.047099	0.060227	0.0	0.002002	0.00061	0.064064	0.178453	0.0	0.062095
k__Bacteria|p__Firmicutes|c__CFGB1011|o__OFGB1011	0.021931	0.0	0.028982	0.034787	0.039149	0.043081	0.007494	0.007858	0.127042	0.015722	0.023849	0.007616	0.011882	0.068362	0.0	0.017255	0.013066	0.0	0.065132	0.011965	0.0	0.011206	0.024316	0.0	0.245561	0.07048	0.024837	0.028057	0.0	0.007014	0.089392	0.0	0.0	0.031063	0.007207	0.021832	0.0	0.08953	0.0	0.003504	0.05548	0.219927	0.0	0.008507
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292	0.018719	0.0	0.058875	0.026542	0.014417	0.085439	0.0	0.0	0.082677	0.0	0.039087	0.026806	0.0	0.044667	0.020231	0.023853	0.0	0.00253	0.041593	0.002414	0.13224	0.0	0.003796	0.0	0.209452	0.0	0.004451	0.056073	0.004328	0.014711	0.0	0.0	0.0	0.014046	0.153669	0.001259	0.0	0.0	0.0	0.001273	0.027565	0.012165	0.0	0.0
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pasteurellales	0.012257	0.0	0.001437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004666	0.0	0.008113	0.009669	0.995785	0.011839	0.0	0.0	0.008055	0.006328	0.0	0.0	0.0	0.024865	0.0	0.0	0.0	0.002703	0.0	0.0	0.057836	0.0	0.001758	0.005986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.093504	0.0
k__Bacteria|p__Firmicutes|c__CFGB2834|o__OFGB2834	0.01211	0.0	0.0	0.0	0.351097	0.001536	0.514305	0.0	0.035578	0.14434	0.079072	0.225854	0.0	0.0	0.066393	0.0	0.208877	0.160236	0.006515	0.004095	0.0	0.0	0.040562	0.0	0.0	0.0	0.0	0.042249	0.0	0.0	0.059548	0.144128	0.0	0.159962	0.0	0.074904	0.0	0.0	0.0	0.0	0.017455	0.0	0.0	0.096273
k__Bacteria|p__Firmicutes|c__CFGB1765|o__OFGB1765	0.011953	0.0	0.0	0.0	0.0	0.040774	0.327067	0.0	0.0	0.013568	0.846371	0.0	0.0	1.09413	2.421457	0.718742	3.069026	0.0	2.448164	0.0	1.253164	0.0	0.886829	0.0	0.0	0.0	0.0	1.369605	0.0	1.735518	0.0	0.0	0.0	0.902163	0.470968	2.959847	0.0	0.0	0.207689	0.0	0.568836	0.0	0.0	0.213227
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales	0.007045	0.019117	0.032177	0.030449	0.013845	0.018077	0.0	0.016896	0.042991	0.022803	0.0	0.014929	0.013777	0.0	0.0	0.0	0.0	0.0	0.0	0.013664	0.0	0.0	0.017375	0.024472	0.0	0.019702	0.0	0.002894	0.029608	0.009086	0.033066	0.0	0.045411	0.006326	0.0	0.031874	0.04378	0.031734	0.061113	0.0	0.0	0.012205	0.020465	0.009525
k__Bacteria|p__Firmicutes|c__CFGB73178|o__OFGB73178	0.004771	0.0	0.09296	0.0	0.0	0.064002	0.037715	0.0	0.052646	0.0	0.047463	0.022041	0.0	0.037625	0.0	0.0	0.023496	0.042771	0.0	0.008369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB9491|o__OFGB9491	0.004123	0.0	0.0	0.0	0.006153	0.004861	0.0	0.0	0.024254	0.013393	0.0	0.016936	0.0	0.004916	0.0	0.0	0.0	0.006919	0.010276	0.0	0.086525	0.00306	0.0	0.0	0.193019	0.0	0.0	0.0	0.0	0.026935	0.01963	0.012818	0.0	0.0	0.077587	0.003808	0.0	0.0	0.0	0.001909	0.0	0.101748	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB41726|o__OFGB41726	0.003455	0.0	0.745763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.001748	0.0	0.0	0.0	0.0	0.0	0.035331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB2920|o__OFGB2920	0.003263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000596	0.0	0.0	0.795322	0.417219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB3004|o__OFGB3004	0.002898	0.0	0.024791	0.0	0.0	0.0207	0.003527	0.0	0.016111	0.00366	0.01292	0.001734	0.004291	0.004073	0.0	0.000243	0.001681	9.3e-05	0.003691	0.007071	0.0	0.000613	0.0	0.0	0.016539	0.0	0.0	0.0	0.0	0.00161	0.000633	0.000759	0.0	0.006514	0.002629	0.000927	0.0	0.0	0.0	0.0	0.0	0.002375	5.5e-05	0.000892
k__Bacteria|p__Firmicutes|c__CFGB3034|o__OFGB3034	0.002776	0.002661	0.001979	0.0	0.003978	0.043093	0.000291	0.0	0.045064	7.4e-05	0.011841	0.00888	0.010105	0.005279	0.0	0.0	0.0	0.0	0.001044	0.0	0.0	0.007781	0.004344	0.001673	0.016203	0.0	0.0	0.004777	0.0	0.010551	0.008759	0.013186	0.0	0.004288	0.007828	0.002832	0.0	0.019732	0.0	0.008603	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	0.002255	0.0021	0.0	0.0	0.008887	0.091844	0.0	0.004048	0.0	0.061135	0.020449	0.0	0.014523	0.0	0.0	0.0	0.0	0.0	0.003446	0.049693	0.0	0.0	0.0	0.0	0.571156	0.022206	0.093998	0.031035	0.0	0.0	0.068697	0.0	0.0	0.0	0.004149	0.0	0.002214	0.0	0.0	0.036532	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB93863|o__OFGB93863	0.001214	0.0	4.7e-05	0.0	0.007629	0.0	0.0	0.0	0.002695	0.0	0.0	0.0	0.0	0.000279	0.0	0.0	0.0	0.0	0.003065	0.00606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00261	0.0	0.000237	0.0	0.0	0.01457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__CFGB48199|o__OFGB48199	0.0003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023595	0.0	0.057761	0.0	0.004275	0.029354	0.0	0.042419	0.0	0.0	0.220962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002517	0.0	0.0	0.0	0.0	0.0	0.0	0.020146	0.0	0.0	0.007668	0.003337	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	41.934697	68.29496	5.558925	55.596474	24.845543	4.863472	19.486806	50.101507	14.555978	54.696033	11.619764	32.672642	37.848091	16.703225	4.191768	9.347304	13.99054	10.463271	20.899866	18.804561	24.135582	63.703452	22.085515	43.21404	21.166495	38.35851	7.771554	27.551663	57.83659	8.898616	51.986154	21.938122	33.304074	16.213469	12.405934	28.91989	36.260073	38.040429	16.658782	9.454058	34.100357	56.073634	70.782702	36.0072
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	12.319056	1.310468	18.154851	5.009911	9.765275	6.787552	4.855151	4.90608	7.743203	0.0	18.971697	7.21799	12.132317	16.371362	3.414431	6.499654	25.667115	42.050203	14.662309	12.438526	0.0	0.0	4.05283	0.574654	0.160748	0.0	5.930169	13.461411	5.101274	28.031971	4.296132	0.871658	0.632689	6.282975	2.868919	6.134733	16.004575	7.869833	0.0	0.85641	10.687744	2.363406	0.0	8.582891
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae	11.887777	3.931761	8.743347	13.023908	9.607481	8.333078	11.995679	6.937996	6.704318	12.383236	8.423438	8.836878	16.168315	3.530194	8.912247	15.663073	11.924298	2.918412	9.806874	8.485564	20.039965	2.338348	22.312006	22.581838	22.108809	9.322938	13.586979	8.188688	7.535037	18.887922	15.209176	10.413728	31.77304	19.84393	25.837595	13.690148	21.627075	14.520125	39.022957	31.792664	12.018195	12.72706	8.508667	16.633527
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	10.722116	5.155131	22.223665	3.720264	8.950073	8.632333	14.634917	5.629661	16.919003	8.887789	17.81489	14.551996	9.100554	15.557506	9.26213	7.087307	8.117313	6.403097	14.406676	11.664303	5.127235	10.461923	10.586942	2.377924	14.056226	4.750809	9.8161	10.011742	7.754617	12.242784	6.710256	21.399232	2.283163	21.299064	14.880469	13.756661	7.362584	11.769012	15.273248	6.39258	9.616692	2.222174	2.670346	10.49341
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	4.659933	0.0	0.0	0.0	0.0	0.0	7.306647	0.0	0.0	0.0	0.0	0.0	0.0	0.699613	53.832762	32.000109	0.0	0.00136	0.0	0.0	0.00061	0.0	2.269904	0.0	0.002969	0.0	14.956099	1.156495	1.740833	0.0	0.0	0.238118	0.0	1.873981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae	1.087093	4.338774	0.0	2.761126	5.126455	0.758525	1.497805	4.023749	1.295736	3.139123	0.619277	1.674859	1.650591	4.479014	1.250192	1.940403	4.417492	3.409759	4.049162	1.06752	0.565905	5.747442	1.331757	1.770543	0.0	9.16508	5.02207	2.175526	1.488378	0.585121	0.0	1.570704	0.0	1.762087	0.0	1.855253	0.0	0.0	0.512214	0.408694	1.796116	0.997701	0.0	1.886367
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	0.806943	0.684752	0.174052	2.06727	1.391619	0.092472	3.256076	0.887713	1.763853	0.542864	1.795141	0.157172	1.091278	0.684152	1.236537	1.286178	1.663255	0.305885	1.110432	0.623974	0.910828	0.468221	1.931259	0.917565	2.564152	2.383756	0.292773	1.419128	1.527661	0.813575	1.101519	0.859618	4.880558	4.869207	0.51168	1.15645	1.353138	0.390628	0.937018	0.315182	0.157023	3.75347	0.356168	0.917374
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Coprobacillaceae	0.699274	0.151342	0.002182	0.013845	0.043669	0.116729	0.332125	0.071316	0.713737	0.531087	0.106608	0.019429	0.305734	0.060587	0.035495	0.744376	0.098035	0.014537	0.106174	0.217808	1.121751	0.066317	0.704143	0.168853	0.932931	0.201976	0.063522	0.050067	0.049229	0.188437	0.14368	0.355978	0.04838	0.16094	1.010866	0.162302	0.012711	0.016394	2.271711	0.001887	0.529922	0.053633	0.088271	0.046357
k__Bacteria|p__Firmicutes|c__CFGB3012|o__OFGB3012|f__FGB3012	0.663312	0.0	0.0	1.376208	0.608962	1.071602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.296785	0.0	0.474103	0.0	0.105305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.871738	0.0	0.0	0.0	0.497097	1.752567	0.0	0.287169	0.0	2.555096	0.0	0.0	0.0	0.420859
k__Bacteria|p__Pseudomonadota|c__CFGB90573|o__OFGB90573|f__FGB90573	0.509137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.754693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.021097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae	0.469802	0.0	0.062792	0.08336	0.256323	0.393542	0.070211	0.36234	3.020935	0.709979	0.0	0.682379	1.590453	0.211034	0.305713	0.813295	0.31099	0.286059	0.934105	0.007892	0.046342	0.0	0.087539	0.144098	0.296481	0.082768	0.207717	0.175659	0.609674	0.156083	0.321993	0.690845	0.0	1.094487	6.540987	0.176376	1.205017	0.028818	0.0	0.892529	0.545149	0.926129	0.358059	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae	0.451657	0.344686	0.240392	0.704299	2.044703	0.0	0.482104	0.46971	0.209537	0.239817	0.334683	0.199254	1.131517	0.0	0.711436	1.306269	0.0	0.0	0.0	0.0	2.499847	0.868378	1.253183	0.0	0.0	0.0	4.194179	0.151207	0.25692	0.0	0.0	0.0	0.287277	0.0	0.0	0.249208	0.0	0.0	0.0	0.100271	1.114722	0.0	0.476214	0.733401
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Bifidobacteriales|f__Bifidobacteriaceae	0.29217	0.131811	5.842465	0.0	0.101188	0.0	0.393561	0.040917	0.059352	0.003749	0.0	0.052489	1.024664	0.085075	0.178312	0.615041	0.0	0.0	0.339895	0.0	0.0	0.229939	0.0	1.522455	1.800848	0.0	0.212412	0.0	0.039988	0.078928	0.006132	0.0	0.0	0.626379	0.0	1.102173	0.84621	0.563803	0.0	1.989277	4.930284	0.232554	0.028277	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	0.270701	0.0	0.004704	0.0	0.0	0.043307	0.0	0.0	0.0	0.0	0.0	0.047746	0.007549	0.032381	0.000367	0.319268	0.585502	0.808698	0.334606	0.002967	0.381214	0.0	0.0	0.091824	0.015188	0.0	3.815334	0.0	0.0	0.200929	0.950215	0.299392	0.0	0.236278	1.521524	0.0	0.416874	0.810382	0.175213	1.021724	0.0	0.612527	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	0.266184	1.049752	1.098922	0.322943	0.554453	0.887612	1.0386	0.230492	0.327427	0.352902	0.277379	0.128828	1.738921	2.64702	1.042062	0.382363	0.127293	1.750638	1.017838	0.20795	0.176481	0.788247	0.691783	0.250457	1.030935	1.274802	0.947886	0.359386	0.543458	0.267874	0.992423	0.504512	3.341113	1.801272	0.036002	0.618064	0.68556	0.279298	0.931099	0.288168	1.614338	1.1123	1.742491	0.422921
k__Bacteria|p__Firmicutes|c__Clostridia|o__Christensenellales|f__Christensenellaceae	0.248141	0.0	0.137957	0.028142	0.041197	0.105389	0.027737	0.0	0.162593	0.0	0.058085	0.059969	0.143819	0.477779	0.0	0.0	0.005983	0.242954	0.0	0.249362	0.0	0.003912	0.0	0.0	0.973752	0.077119	0.012439	0.002089	0.0	0.265225	0.165931	0.068394	0.0	0.0103	0.0	0.208451	0.0	0.00866	0.0	0.005004	0.11661	0.013741	0.0	0.040976
k__Bacteria|p__Firmicutes|c__CFGB79330|o__OFGB79330|f__FGB79330	0.188493	0.0	0.009763	0.0	0.092856	2.617141	0.043265	0.0	0.065047	0.016154	0.053037	0.004977	0.049631	0.531382	0.0	0.0	0.056993	0.0	0.000427	0.040202	2.503808	0.0	0.119418	0.0	0.219969	0.075533	0.0	0.0	0.0	0.015578	0.19116	0.012103	0.0	0.0	0.232165	0.103641	0.0	0.0	0.0	0.0	0.050016	0.043884	0.0	0.0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.185909	0.05847	0.009944	0.010982	0.0	0.021392	0.004984	0.15567	0.27879	0.00512	0.003234	0.049985	0.488451	0.287343	0.180384	0.92811	0.023286	0.049946	0.014905	0.033176	0.201544	0.185904	0.053968	0.004611	0.300125	0.021552	0.030033	0.005597	0.086494	0.043259	0.008943	0.0131	0.225453	0.11219	0.317948	0.092547	0.182534	0.005588	0.001417	1.126215	0.285337	0.021457	0.005156	0.0
