	ERR2784728_merged	ERR2784729_merged	ERR2784730_merged	ERR2784731_merged	ERR2784741_merged	ERR2784742_merged	ERR2784743_merged	ERR2784752_merged	ERR2784753_merged	ERR2784754_merged	ERR2784755_merged	ERR2784756_merged	ERR2784757_merged	ERR2784759_merged	ERR2784760_merged	ERR2784761_merged	ERR2784762_merged	ERR2784763_merged	ERR2784780_merged	ERR2784781_merged	ERR2784782_merged	ERR2784783_merged	ERR2784796_merged	ERR2784797_merged	ERR2784798_merged	ERR2784799_merged	ERR2784800_merged	ERR2784801_merged	ERR2784802_merged	ERR2784803_merged	ERR2784804_merged	ERR2784805_merged	ERR2784806_merged	ERR2784807_merged	ERR2784808_merged	ERR2784809_merged	ERR2784810_merged	ERR2784811_merged	ERR2784816_merged	ERR2784817_merged	ERR2784818_merged	ERR2784824_merged	ERR2784826_merged	ERR2784827_merged	SRR11047625_merged	SRR11047626_merged	SRR11047627_merged	SRR11047628_merged	SRR11047629_merged	SRR11047631_merged	SRR11047632_merged	SRR11047633_merged	SRR11047634_merged	SRR11047635_merged	SRR11047636_merged	SRR11047637_merged	SRR11047639_merged	SRR11047640_merged	SRR11047641_merged	SRR11047642_merged	SRR11047643_merged	SRR11047644_merged	SRR11047645_merged	SRR11047647_merged	SRR11047648_merged	SRR11047649_merged	SRR11047650_merged	SRR11047651_merged	SRR11047653_merged	SRR11047654_merged	SRR11047655_merged	SRR11047656_merged	SRR11047657_merged	SRR11047658_merged	SRR11047659_merged	SRR11047660_merged	SRR11047661_merged	SRR11047662_merged	SRR11047663_merged	SRR11047664_merged	SRR11047665_merged	SRR11047666_merged	SRR11047668_merged	SRR11047669_merged	SRR11047670_merged	SRR11047671_merged	SRR11047672_merged	SRR11047673_merged
disease_3364	0.0	0.0952380952380952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9523809523809524	0.9523809523809524	0.0476190476190476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8095238095238095	0.0	0.0	0.0	1.0	0.0952380952380952	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
disease_3365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3809523809523809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.6666666666666666	0.0	1.0	0.3333333333333333	1.0	1.0	0.0	1.0	1.0	0.0	0.6666666666666666	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.2857142857142857	0.0	1.0	0.0	0.0	0.0	1.0	0.6666666666666666	1.0	0.0
disease_3366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.14	0.1	0.1	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.1	1.0	0.56	1.0	0.0	0.0	0.98	1.0	0.1	1.0	1.0	1.0	1.0	0.1	0.62	1.0	0.82	1.0	1.0	0.12	0.0	0.8	0.0	1.0	1.0	1.0	1.0	0.1	0.98	1.0	1.0	1.0	1.0	0.0	0.92	0.98	0.1	0.52	0.0	0.0	1.0	1.0	0.56	0.06
disease_3367	0.631578947368421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3684210526315789	0.3947368421052631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.8947368421052632	0.5263157894736842	1.0	1.0	0.6578947368421053	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.1578947368421052	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0
disease_3368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.6333333333333333	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.6666666666666666	1.0	1.0	0.0	0.4333333333333333	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.9	1.0
disease_3369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3417721518987341	0.0	0.0	0.0	0.0	0.0	0.0	0.0379746835443038	0.0	0.2151898734177215	0.0	0.0	0.0	0.0	0.0	0.0	0.7215189873417721	0.0	0.1392405063291139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1012658227848101	0.0	0.1392405063291139	0.0	0.0	0.0	0.0	0.0	0.0126582278481012	1.0	0.0	0.9746835443037974	1.0	0.0	1.0	1.0	0.0379746835443038	0.0	1.0	0.759493670886076	0.0	0.0	1.0	0.4050632911392405	1.0	0.0	0.0	1.0	0.3417721518987341	1.0	1.0	1.0	1.0	0.6329113924050633	0.0	0.9113924050632912	1.0	0.0	0.0	0.8860759493670886	0.0379746835443038	0.8607594936708861	1.0	0.6582278481012658	0.0	0.0	1.0	1.0	0.0	0.0
disease_3370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4464285714285714	0.0	0.0	0.0	0.0	0.2678571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4642857142857143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0892857142857142	0.0	0.0	0.4464285714285714	0.0	0.0	0.4464285714285714	1.0	0.0	1.0	0.6428571428571429	1.0	1.0	0.0	0.0357142857142857	1.0	0.6785714285714286	0.6607142857142857	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.9821428571428572	0.5714285714285714	1.0	1.0	0.0	0.8571428571428571	0.125	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0
disease_3371	0.0	0.0	0.0	0.0	0.8571428571428571	0.6785714285714286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0178571428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.9107142857142856	1.0	0.0	0.0	0.0	0.0	1.0	0.6785714285714286	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.9464285714285714	0.0	0.8214285714285714	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.7857142857142857	1.0	0.0	0.0	0.0	0.5714285714285714	1.0	1.0	0.0
disease_3372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2592592592592592	0.074074074074074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037037037037037	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.3333333333333333	0.0	0.0	1.0	0.4629629629629629	0.4074074074074074	0.7222222222222222	0.4629629629629629	0.0	1.0	0.0	0.6666666666666666	0.4259259259259259	1.0	0.0	1.0	1.0	0.0	0.1851851851851851	0.3148148148148148	1.0	0.0	1.0	1.0	0.0	1.0	0.4444444444444444	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.4259259259259259	1.0	0.0	1.0
disease_3373	0.25	0.15625	0.0	0.15625	0.0	0.0	0.0	0.1875	0.25	0.0	0.0	0.0	0.15625	0.0	0.0	0.0	0.0	0.21875	0.0	0.15625	0.0	0.15625	0.15625	0.0	0.03125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15625	0.25	0.25	0.0	0.25	0.15625	0.25	0.15625	0.0	0.25	0.25	1.0	1.0	0.25	1.0	1.0	0.25	0.25	1.0	0.15625	1.0	1.0	0.15625	1.0	0.9375	1.0	0.65625	1.0	1.0	0.0	1.0	0.25	1.0	1.0	1.0	1.0	0.25	1.0	0.25	1.0	0.90625	1.0	1.0	0.25	1.0	0.25	1.0	0.0	0.0	0.25	1.0	0.25	0.15625
disease_3374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5660377358490566	0.0	0.0943396226415094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1509433962264151	0.0	0.2075471698113207	0.0	0.0	0.660377358490566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2830188679245283	0.1698113207547169	0.0	0.0	0.0	0.5094339622641509	0.0	0.0	0.4716981132075472	0.0	1.0	1.0	1.0	0.0	1.0	0.4716981132075472	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.7547169811320755	0.5283018867924528	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.8679245283018868	0.981132075471698	1.0	1.0	1.0	1.0	0.7924528301886793	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.5849056603773585
disease_3375	0.375	0.15625	0.0	0.0	0.0	0.5625	0.0	0.0	0.0	0.4375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.375	0.0	0.0	0.0	0.0	0.4375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4375	0.0	0.4375	0.4375	0.0	0.0	0.0	0.46875	0.0	0.0	1.0	1.0	0.0	0.90625	0.8125	0.875	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.4375	0.40625	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.4375	1.0	1.0	1.0	1.0	1.0	0.4375	1.0	0.4375	0.21875	0.4375	1.0	1.0	0.78125	0.4375	1.0	0.0	0.0	0.4375	1.0	0.4375	1.0
disease_3376	0.225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.225	0.0	0.0	0.225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.225	0.0	0.0	0.0	0.0	0.0	0.0	0.225	0.0	0.225	0.225	0.0	0.0	0.0	0.0	0.0	0.0	0.225	1.0	0.0	0.6	1.0	1.0	1.0	1.0	0.225	1.0	0.0	0.0	0.775	0.0	0.225	0.9	1.0	0.45	0.35	0.225	1.0	0.0	0.525	0.0	0.225	1.0	0.0	0.225	0.225	1.0	0.0	0.875	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.55	0.0
disease_3377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.84	0.0	0.0	0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58	0.42	0.0	0.0	0.0	0.0	0.84	0.0	0.0	1.0	0.14	1.0	0.5	0.1	0.0	1.0	1.0	1.0	0.46	0.0	0.0	1.0	1.0	1.0	0.4	0.4	0.06	0.0	1.0	0.0	0.84	1.0	1.0	0.04	0.72	1.0	0.0	1.0	0.9	1.0	0.04	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.5	1.0
disease_3378	0.0	0.0	0.0	0.0	0.3404255319148936	0.2340425531914893	0.3404255319148936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3404255319148936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4042553191489361	0.4042553191489361	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.2340425531914893	1.0	0.0	0.4680851063829787	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.4042553191489361	1.0	0.0	0.0	0.0	0.9574468085106383	1.0	1.0	0.0
disease_3379	0.0	0.1739130434782608	0.4130434782608695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1739130434782608	0.1739130434782608	0.3260869565217391	0.1739130434782608	0.0	0.0	0.3260869565217391	0.0	0.0	0.0217391304347826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3043478260869565	0.0	0.0	0.0	0.0	0.391304347826087	0.0	0.5	0.3260869565217391	1.0	0.4130434782608695	1.0	1.0	0.0	0.6304347826086957	0.8043478260869565	1.0	0.5869565217391305	0.0	1.0	1.0	0.3695652173913043	1.0	0.6086956521739131	1.0	0.3260869565217391	1.0	0.3478260869565217	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.3478260869565217	0.8913043478260869	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.1739130434782608	1.0	0.0
disease_3380	0.3478260869565217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0652173913043478	0.0	0.0	0.0	0.0	0.0	0.0434782608695652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1521739130434782	0.0652173913043478	0.0	0.0	0.0	0.0	0.0	0.0217391304347826	0.8043478260869565	0.0	1.0	0.0	0.0652173913043478	0.8913043478260869	1.0	0.0	1.0	1.0	1.0	0.3478260869565217	1.0	0.0	1.0	0.0	0.0	0.1956521739130435	0.2391304347826087	0.1521739130434782	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.9347826086956522	1.0	1.0
disease_3381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0813953488372093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0813953488372093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.4069767441860465	0.6511627906976745	0.5348837209302325	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.9651162790697676	0.7674418604651163	0.7441860465116279	0.0	0.8488372093023255	0.0	0.0	0.0	0.0	0.0	0.0	0.3720930232558139	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.8953488372093024	0.9186046511627908	1.0	1.0	0.0	0.0	1.0	0.0	0.4767441860465116	0.0
disease_3382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.9230769230769232	0.0	0.5192307692307693	1.0	1.0	0.5576923076923077	0.8846153846153846	0.0	0.0	0.0	0.0	0.8846153846153846	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.8076923076923077	1.0	0.8653846153846154	1.0	0.0	0.0	0.0	1.0	1.0	0.8846153846153846	0.0
disease_3383	0.0	0.0	0.0	0.0	0.2727272727272727	0.7272727272727273	0.2272727272727272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.7045454545454546	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.5	1.0	1.0	0.0	0.5909090909090909	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.8181818181818182	0.4090909090909091	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0
disease_3384	0.0	0.0	0.0	0.4615384615384615	0.0	0.0	0.0	0.4615384615384615	0.0	0.4615384615384615	0.4615384615384615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4615384615384615	0.0	0.0	0.0	0.4615384615384615	0.4615384615384615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.8846153846153846	1.0	1.0	0.8076923076923077	0.0	0.0	1.0	1.0	0.0	0.9230769230769232	1.0	0.4615384615384615	1.0	1.0	0.4615384615384615	0.0	1.0	1.0	0.3076923076923077	1.0	1.0	0.0	0.0	0.1538461538461538	0.0384615384615384	0.0	0.0384615384615384	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0
disease_3385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1132075471698113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2641509433962264	0.2830188679245283	0.1320754716981132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8490566037735849	0.5094339622641509	0.0	1.0	0.7169811320754716	0.8679245283018868	0.0	0.3396226415094339	0.6792452830188679	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.9433962264150944	0.0	1.0	0.0	0.0	0.9433962264150944	0.0	0.0	1.0	1.0	0.0	0.5471698113207547	1.0	1.0	1.0	1.0	0.0	1.0	0.3962264150943396	1.0	0.0	0.0	0.0	1.0	0.0377358490566037	1.0	1.0
disease_3386	0.0	0.0	0.0	0.0	0.9545454545454546	0.8863636363636364	0.8863636363636364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6818181818181818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.5909090909090909	0.0	1.0	0.6136363636363636	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
disease_3387	0.0	0.0	0.0	0.0	0.1162790697674418	0.7209302325581395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.7441860465116279	0.0	0.0	0.9534883720930232	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.6976744186046512	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.3488372093023256	1.0	1.0	0.0	0.0	0.6744186046511628	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0
disease_3388	0.0	0.0	0.0	0.0	0.0	0.4468085106382978	0.0	0.0	0.0	0.0	0.0	0.0	0.1063829787234042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0212765957446808	0.0	0.0	0.0	0.0	0.0	0.0	0.0638297872340425	1.0	0.0	0.0	0.1063829787234042	0.8723404255319149	0.0	1.0	0.0	0.0851063829787234	1.0	1.0	0.0	1.0	0.1063829787234042	1.0	0.0	0.0	0.5106382978723404	0.0	1.0	0.0	0.9787234042553192	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.5106382978723404	1.0	0.1063829787234042	0.3617021276595745	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.1063829787234042	1.0
disease_3389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0
disease_3390	0.0	0.0425531914893617	0.4468085106382978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1063829787234042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.8936170212765957	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.9574468085106383	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0
disease_3391	0.0	0.0	0.0	0.0	0.0	0.0	0.0606060606060606	0.0606060606060606	0.0303030303030303	0.0606060606060606	0.0303030303030303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2424242424242424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0303030303030303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0606060606060606	0.0606060606060606	0.0	0.0	0.0	0.0	0.0	0.0606060606060606	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0606060606060606	1.0	0.0606060606060606	0.0606060606060606	0.0606060606060606	0.3636363636363636	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0606060606060606	0.8181818181818182	0.0	0.0606060606060606	0.2121212121212121	0.0606060606060606	0.0606060606060606	0.3636363636363636	0.5454545454545454	1.0	0.0606060606060606	1.0	1.0	1.0	0.0	0.0	1.0	0.1212121212121212	1.0	0.5151515151515151
disease_3392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0232558139534883	0.0232558139534883	0.0	0.0232558139534883	0.0	0.0	0.0232558139534883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0232558139534883	0.0	0.0232558139534883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0232558139534883	0.0	0.0	0.0	0.0	0.0	0.0232558139534883	0.5348837209302325	1.0	1.0	0.0232558139534883	0.0232558139534883	1.0	0.0232558139534883	0.0232558139534883	1.0	1.0	0.0232558139534883	1.0	0.0232558139534883	1.0	0.5581395348837209	0.6511627906976745	0.0	1.0	1.0	0.0232558139534883	0.0232558139534883	1.0	1.0	1.0	0.0232558139534883	0.0	1.0	0.0	1.0	1.0	0.0232558139534883	1.0	0.0232558139534883	0.0	1.0	0.0232558139534883	1.0	0.0	0.0	0.5348837209302325	1.0	0.0	0.5116279069767442
disease_3393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5483870967741935	0.0	0.064516129032258	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.032258064516129	0.7741935483870968	1.0	0.0	1.0	0.3548387096774194	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0
disease_3394	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.5476190476190477	0.0	0.0	0.0	0.0	0.1071428571428571	0.0	0.6309523809523809	0.3928571428571428	0.0	0.0	0.0	0.0	0.0	0.0833333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1428571428571428	0.5476190476190477	0.0	0.0	0.0	0.0	0.6666666666666666	0.6309523809523809	0.0	1.0	1.0	0.0	0.8690476190476191	0.0	1.0	0.0357142857142857	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.4166666666666667	0.9285714285714286	0.6071428571428571	1.0	0.0	0.5	0.0	0.0	0.25	0.5595238095238095	1.0	0.0	0.0	1.0	0.6904761904761905	0.4166666666666667	0.2738095238095238
